,Unnamed: 0,event_type,weather_roll,has_runner,mystery_roll,should_try_to_steal_roll,pitch_in_strike_zone_roll,batter_swings_roll,contact_roll,foul_roll,unknown_roll_1,hit_or_out_roll,unknown_roll_2,unknown_roll_3,unknown_roll_4,unknown_roll_5,unknown_roll_6,unknown_roll_7,fielder_selection_roll,unknown_after_fielder_selection_roll,bird_number_roll,bird_message_roll,thief,batter.thwackability,batter.moxie,batter.divinity,batter.musclitude,batter.patheticism,batter.buoyancy,batter.baseThirst,batter.laserlikeness,batter.groundFriction,batter.continuation,batter.indulgence,batter.martyrdom,batter.tragicness,batter.shakespearianism,batter.suppression,batter.unthwackability,batter.coldness,batter.overpowerment,batter.ruthlessness,batter.omniscience,batter.tenaciousness,batter.watchfulness,batter.anticapitalism,batter.chasiness,batter.pressurization,batter.cinnamon,pitcher.thwackability,pitcher.moxie,pitcher.divinity,pitcher.musclitude,pitcher.patheticism,pitcher.buoyancy,pitcher.baseThirst,pitcher.laserlikeness,pitcher.groundFriction,pitcher.continuation,pitcher.indulgence,pitcher.martyrdom,pitcher.tragicness,pitcher.shakespearianism,pitcher.suppression,pitcher.unthwackability,pitcher.coldness,pitcher.overpowerment,pitcher.ruthlessness,pitcher.omniscience,pitcher.tenaciousness,pitcher.watchfulness,pitcher.anticapitalism,pitcher.chasiness,pitcher.pressurization,pitcher.cinnamon,batter,pitcher,thief.thwackability,thief.moxie,thief.divinity,thief.musclitude,thief.patheticism,thief.buoyancy,thief.baseThirst,thief.laserlikeness,thief.groundFriction,thief.continuation,thief.indulgence,thief.martyrdom,thief.tragicness,thief.shakespearianism,thief.suppression,thief.unthwackability,thief.coldness,thief.overpowerment,thief.ruthlessness,thief.omniscience,thief.tenaciousness,thief.watchfulness,thief.anticapitalism,thief.chasiness,thief.pressurization,thief.cinnamon
17,17,EventType.Foul,0.616164404579645,False,0.8540366071528376,,0.4957760842332428,0.2213540807787368,0.5312463947309984,0.2487081889965039,,,,,,,,,,,,,,0.9418902649709118,0.0980656428254216,0.6837798687796137,0.7114841938990382,0.4048518531703051,0.3078306463032667,0.2420612669630861,0.0160977203131864,0.2765964861725563,0.8792987632485005,0.1657905046155536,0.1334617032014775,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.1520256691503045,0.1594593394349257,0.0010196037976704,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.1645472482372625,0.4915059611966617,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,EventType.HomeRun,0.5697106316443334,True,0.8920197832210792,,0.0103740054837744,0.0833756866138548,0.3980253310241304,0.523392776907994,0.1547271942357537,0.0872952585223774,0.8139291860160949,0.9617434964491448,0.0287667667510824,0.9418475630027712,,,,,,,,0.9418902649709118,0.0980656428254216,0.6837798687796137,0.7114841938990382,0.4048518531703051,0.3078306463032667,0.2420612669630861,0.0160977203131864,0.2765964861725563,0.8792987632485005,0.1657905046155536,0.1334617032014775,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.1520256691503045,0.1594593394349257,0.0010196037976704,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.1645472482372625,0.4915059611966617,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,EventType.StrikeLooking,0.3877096870003558,True,0.4894512812915774,0.2710133024619618,0.1457617420186729,0.8734894691382769,,,,,,,,,,,,,,,,0.5256652565574154,0.1065039064728721,0.4576133382293201,0.869434439094253,0.8210659026286053,0.3716888230640884,0.7949127286710809,0.6624466468634385,0.6375225493063692,0.0636891252058595,0.7776732986904085,0.7855625293500272,0.1,0.9338633001894056,0.105354304187232,0.3754420978754529,0.2902845371075797,0.3906915552373027,0.306246683093285,0.2680116216616826,0.3541516439653223,0.3412286385119776,0.5699560177086616,0.4309635948768822,0.9635510486845484,0.4262511313662047,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,EventType.StrikeLooking,0.1634253054433379,True,0.1576374611207305,0.5007357009397411,0.0025891851457939,0.6675174434125515,,,,,,,,,,,,,,,,0.5256652565574154,0.1065039064728721,0.4576133382293201,0.869434439094253,0.8210659026286053,0.3716888230640884,0.7949127286710809,0.6624466468634385,0.6375225493063692,0.0636891252058595,0.7776732986904085,0.7855625293500272,0.1,0.9338633001894056,0.105354304187232,0.3754420978754529,0.2902845371075797,0.3906915552373027,0.306246683093285,0.2680116216616826,0.3541516439653223,0.3412286385119776,0.5699560177086616,0.4309635948768822,0.9635510486845484,0.4262511313662047,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,EventType.StrikeLooking,0.0628978140424552,True,0.4636983292717327,0.7536303579166002,0.0994736771940838,0.6506562824578461,,,,,,,,,,,,,,,,0.5256652565574154,0.1065039064728721,0.4576133382293201,0.869434439094253,0.8210659026286053,0.3716888230640884,0.7949127286710809,0.6624466468634385,0.6375225493063692,0.0636891252058595,0.7776732986904085,0.7855625293500272,0.1,0.9338633001894056,0.105354304187232,0.3754420978754529,0.2902845371075797,0.3906915552373027,0.306246683093285,0.2680116216616826,0.3541516439653223,0.3412286385119776,0.5699560177086616,0.4309635948768822,0.9635510486845484,0.4262511313662047,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,EventType.StrikeSwinging,0.4595419651636627,True,0.1483311428000115,0.1582613554173058,0.5323656225587912,0.5793748146888178,0.983240950702271,,,,,,,,,,,,,,,0.7309649596914469,0.8844712512165231,0.2632707479236456,0.9277035353964678,0.4853631045422888,0.7668626603731321,0.1443652831149398,0.4573143365775773,0.0073198453611427,0.0653157701991162,0.9497159581071848,0.4589114060040944,0.1,0.308625809348489,0.0528895298887941,0.4118331875178416,0.914781040877473,0.3601033535906837,0.9933823683799768,0.3703207954185064,0.7691711654973683,0.6619553804931999,0.3188236039201526,0.7675196214546673,0.4324531533478875,0.7920767461710847,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,EventType.StrikeLooking,0.4732588635580175,True,0.8751951915298295,0.6426184464532712,0.2555832890277887,0.7114237937801149,,,,,,,,,,,,,,,,0.7309649596914469,0.8844712512165231,0.2632707479236456,0.9277035353964678,0.4853631045422888,0.7668626603731321,0.1443652831149398,0.4573143365775773,0.0073198453611427,0.0653157701991162,0.9497159581071848,0.4589114060040944,0.1,0.308625809348489,0.0528895298887941,0.4118331875178416,0.914781040877473,0.3601033535906837,0.9933823683799768,0.3703207954185064,0.7691711654973683,0.6619553804931999,0.3188236039201526,0.7675196214546673,0.4324531533478875,0.7920767461710847,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,EventType.Sacrifice,0.8915441126126857,False,0.8795694946470347,0.05661905343345,0.2701578934148154,0.0004638784044204,0.28877711894547,0.7122519014613828,0.4792807721700363,0.6700684313800189,0.1007265788264311,0.7203532739960379,0.8843021255105219,0.3615043193625278,0.3964171239965359,,,,,,,0.7309649596914469,0.8844712512165231,0.2632707479236456,0.9277035353964678,0.4853631045422888,0.7668626603731321,0.1443652831149398,0.4573143365775773,0.0073198453611427,0.0653157701991162,0.9497159581071848,0.4589114060040944,0.1,0.308625809348489,0.0528895298887941,0.4118331875178416,0.914781040877473,0.3601033535906837,0.9933823683799768,0.3703207954185064,0.7691711654973683,0.6619553804931999,0.3188236039201526,0.7675196214546673,0.4324531533478875,0.7920767461710847,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,EventType.StrikeLooking,0.2829220824015956,False,0.4643381069341321,,0.0397616869859509,0.7451390932299029,,,,,,,,,,,,,,,,0.9698033534805326,0.3711454210714642,0.9807991219342946,0.4398015534975723,0.044853389715554,0.4406200699178362,0.9892174632016112,0.054057419372518,0.3802120172149823,0.9849154430566738,0.6255266951997311,0.0685847166733275,0.1,0.0689515466777945,0.8286498149503889,0.241514440784464,0.144465422742289,0.8606109346596857,0.9471519043793276,0.7755894552199392,0.9935618390727547,0.5917424781571674,0.5862425562040094,0.8119728335639256,0.8461832410281835,0.6153956914094989,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,EventType.HomeRun,0.614609013642857,False,0.9373236606055826,,0.24014476679699,0.4365458177913919,0.6337869095234883,0.9374165693375434,0.3518464676306601,0.7452633432728433,0.0097602487746804,0.6269759071129906,,,,,0.371948479570231,,,,,0.9698033534805326,0.3711454210714642,0.9807991219342946,0.4398015534975723,0.044853389715554,0.4406200699178362,0.9892174632016112,0.054057419372518,0.3802120172149823,0.9849154430566738,0.6255266951997311,0.0685847166733275,0.1,0.0689515466777945,0.8286498149503889,0.241514440784464,0.144465422742289,0.8606109346596857,0.9471519043793276,0.7755894552199392,0.9935618390727547,0.5917424781571674,0.5862425562040094,0.8119728335639256,0.8461832410281835,0.6153956914094989,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,33,EventType.HomeRun,0.6301360572280905,True,0.8821441082924819,,0.392032521239718,0.1324730684892747,0.4262606094902672,0.3400653730933192,0.941513275303712,0.1751275709193545,0.9867394125479914,0.1208834418748865,0.0804136949542382,0.3373477888447096,,,,,,,,0.9071282701651996,0.545994340917979,0.6062916483681009,0.8819392850662715,0.544985525992606,0.113192042933707,0.1999059976242481,0.0115546244592548,0.6866976758815868,0.6632664226742115,0.5645342574096985,0.210663363186226,0.1,0.1484654258891131,0.614500369973489,0.9212251084882496,0.3106569317706147,0.5401814198618857,0.7137799800626115,0.2794247248591694,0.6330423742715554,0.8150737533281842,0.4374859469691157,0.6897317244541197,0.8988482027631604,0.4923577503857803,0.7162480440298888,0.1972719313605666,0.958745532051551,0.5925327913144562,0.0962910030045089,0.9492283445258288,0.1105147562573309,0.5283110628170276,0.2133444165377083,0.9733774999872776,0.2078760836843958,0.0105826625039424,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.1936876382939893,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,EventType.Foul,0.6220289259455904,True,0.2746189087214021,0.0215070084399402,0.2341266237846047,0.5124480413525634,0.1430586112534437,0.1746661118341883,,,,,,,,,,,,,,0.9167812477441616,0.3768693955606532,0.8493729027548766,0.2099779307814222,0.3044526135807974,0.1667043281647504,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.0866106079194082,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.2640916675169482,0.1769908638427426,0.3256422567823882,0.5136049973838042,0.1406588499167493,0.4862968749440175,0.342565865316017,0.7162480440298888,0.1972719313605666,0.958745532051551,0.5925327913144562,0.0962910030045089,0.9492283445258288,0.1105147562573309,0.5283110628170276,0.2133444165377083,0.9733774999872776,0.2078760836843958,0.0105826625039424,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.1936876382939893,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,EventType.StrikeLooking,0.6904315617458483,True,0.6543869059302949,0.1912572568759198,0.3485893971787139,0.9278485198962312,,,,,,,,,,,,,,,,0.9167812477441616,0.3768693955606532,0.8493729027548766,0.2099779307814222,0.3044526135807974,0.1667043281647504,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.0866106079194082,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.2640916675169482,0.1769908638427426,0.3256422567823882,0.5136049973838042,0.1406588499167493,0.4862968749440175,0.342565865316017,0.7162480440298888,0.1972719313605666,0.958745532051551,0.5925327913144562,0.0962910030045089,0.9492283445258288,0.1105147562573309,0.5283110628170276,0.2133444165377083,0.9733774999872776,0.2078760836843958,0.0105826625039424,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.1936876382939893,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,EventType.DoublePlay,0.1768450262019438,False,0.2648569955763897,0.0231886410176378,0.303102617956219,0.5518957102881314,0.7130352809766778,0.5283111021836633,0.3354460468577658,0.6627204992269791,0.0961221330449992,0.751272254332898,0.8646625306337188,0.0134782933068349,0.7471445060462392,,,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.1499402602843882,0.8091085086644214,0.0194183502957041,0.2266882591966199,0.8500137214628332,0.0249243853381961,0.1,0.8027334753468993,0.2198063357423756,0.180765969438863,0.9818977030776724,0.3388560431270082,0.6935318840732521,0.5786502897209715,0.1505714669527418,0.2838214607935063,0.260475417857241,0.7116697710770961,0.7284504542962638,0.5660727501850884,0.7162480440298888,0.1972719313605666,0.958745532051551,0.5925327913144562,0.0962910030045089,0.9492283445258288,0.1105147562573309,0.5283110628170276,0.2133444165377083,0.9733774999872776,0.2078760836843958,0.0105826625039424,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.1936876382939893,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,EventType.HomeRun,0.5788711495828565,False,0.800676453649535,,0.5929379235079488,0.2468268144944057,0.74990440486571,0.6403817102436229,0.6261931342442979,0.6449203075158145,,,,,,,0.070613991128188,0.1736245879297926,,,,0.4066947808965995,0.2371276154122755,1.1890546502328003,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.906485350460294,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843495,1.1998318708188955,0.3474272067335713,0.0694277042337028,0.046836549367238,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,EventType.StrikeLooking,0.3816361873534546,False,0.9842332257955072,,0.0487248405064226,0.8996282898624459,,,,,,,,,,,,,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.2297234334649009,0.9574312081398212,0.2705410172190685,0.4524794535499445,0.5555787946467396,0.1342201082508836,0.0494316372815837,0.1782894150233396,0.1,0.4020971212883055,0.0389034769287837,0.8922027999016309,0.7849625523118364,0.3881115092944591,0.4583932007392137,0.3466080793755468,0.2350619540939227,0.8181397831030581,0.3935467646871549,0.9663039755851676,0.1182629529630165,0.6512736257950356,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,EventType.Foul,0.7732864840679556,False,0.5464253017462877,,0.5130536319989127,0.3286054565878944,0.8276807091507308,0.0697873337781538,,,,,,,,,,,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.2297234334649009,0.9574312081398212,0.2705410172190685,0.4524794535499445,0.5555787946467396,0.1342201082508836,0.0494316372815837,0.1782894150233396,0.1,0.4020971212883055,0.0389034769287837,0.8922027999016309,0.7849625523118364,0.3881115092944591,0.4583932007392137,0.3466080793755468,0.2350619540939227,0.8181397831030581,0.3935467646871549,0.9663039755851676,0.1182629529630165,0.6512736257950356,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,EventType.HomeRun,0.2041233733734473,True,0.2645562170748603,,0.3232695037611997,0.3284293736428809,0.4636463450219519,0.9461463468992442,0.4625821052698515,0.0660993553297213,0.2583682707708856,0.2408117574713115,0.2372685983939948,0.7202816873251952,,,,,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.2297234334649009,0.9574312081398212,0.2705410172190685,0.4524794535499445,0.5555787946467396,0.1342201082508836,0.0494316372815837,0.1782894150233396,0.1,0.4020971212883055,0.0389034769287837,0.8922027999016309,0.7849625523118364,0.3881115092944591,0.4583932007392137,0.3466080793755468,0.2350619540939227,0.8181397831030581,0.3935467646871549,0.9663039755851676,0.1182629529630165,0.6512736257950356,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,47,EventType.StrikeLooking,0.3488809289187129,True,0.8012984171925672,0.7134703559933253,0.6600545437494436,0.6600966111886033,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.1546919728085882,0.3626902790363384,0.6367193275374738,0.7860062762895372,0.1590929251971737,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.4372052425854111,0.5000549463572761,0.3231084036387679,0.4460554870392645,0.0653927550775819,0.2296263390560313,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.1295676251694817,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,EventType.FieldersChoice,0.312448138410057,True,0.7585999841607722,0.0554366726398565,0.4304782907442439,0.4135587261335323,0.1122310288883492,0.5165013006708778,0.8785101735921277,0.8055308660988207,0.4133811327665202,0.4618831658039508,0.9825568070636524,0.1107654058986871,0.4912657263051598,,,,,,,0.6143899137750144,0.9092429563080644,0.1546919728085882,0.3626902790363384,0.6367193275374738,0.7860062762895372,0.1590929251971737,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.4372052425854111,0.5000549463572761,0.3231084036387679,0.4460554870392645,0.0653927550775819,0.2296263390560313,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.1295676251694817,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,EventType.HomeRun,0.1414127674272001,False,0.0298543415639467,0.2243287688955162,0.3802599159857702,0.2412516353500411,0.6890065581402063,0.8314189135408678,0.7660892757907778,0.3398845530083971,0.4367278799507919,0.8957482415718565,,,,,0.8223408870509241,,,,,0.9577502074685652,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.4350442006683161,0.9320323367694748,0.1198155430226868,0.2203664520566759,0.5217144057584484,0.0253236447779692,0.1,0.8517299662506768,0.4328439648623929,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.0347918384346466,0.1090865932470814,0.1958661233680247,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.1236492046771819,0.1978128947674737,0.1787335252975956,0.0018441821929744,0.8792967557095006,0.3202105390817726,0.5023325907391223,0.5166961351202788,0.0815408304355473,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.1741803555090726,0.1,0.5710520499037187,0.1378824303115332,0.8488857277543648,0.6268264044317687,0.2889230055780861,0.9089262813278692,0.4342216925612114,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.0129605507348289,0.6693659422142104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,EventType.HomeRun,0.4176638560151131,False,0.5025940205718364,,0.0339435203767666,0.2551420672284348,0.2244285869318951,0.4236563538731364,0.3121386891741649,0.4301222923686747,,,,,,,0.5963670878550091,0.1964864456011319,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.1499402602843882,0.8091085086644214,0.0194183502957041,0.2266882591966199,0.8500137214628332,0.0249243853381961,0.1,0.8027334753468993,0.2198063357423756,0.180765969438863,0.9818977030776724,0.3388560431270082,0.6935318840732521,0.5786502897209715,0.1505714669527418,0.2838214607935063,0.260475417857241,0.7116697710770961,0.7284504542962638,0.5660727501850884,0.7162480440298888,0.1972719313605666,0.958745532051551,0.5925327913144562,0.0962910030045089,0.9492283445258288,0.1105147562573309,0.5283110628170276,0.2133444165377083,0.9733774999872776,0.2078760836843958,0.0105826625039424,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.1936876382939893,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
