,ID,Name,Day,X,Y,edensity
634,7966eb04-efcc-499b-8f03-d13916330531,Magic,77,0.3649257982612403,-0.2262324554612164,54.75522420452762
635,7966eb04-efcc-499b-8f03-d13916330531,Magic,78,0.4320596768046824,-0.30037320854739,74.75522420452762
636,7966eb04-efcc-499b-8f03-d13916330531,Magic,79,0.4943889977203187,-0.3786998515065513,74.75522420452762
637,7966eb04-efcc-499b-8f03-d13916330531,Magic,80,0.4197480399675254,-0.3119140177768821,71.75522420452762
638,7966eb04-efcc-499b-8f03-d13916330531,Magic,81,0.4884633320502349,-0.3845150848010646,87.75522420452762
639,7966eb04-efcc-499b-8f03-d13916330531,Magic,82,0.556818172510378,-0.4574411441024679,97.75522420452762
640,7966eb04-efcc-499b-8f03-d13916330531,Magic,83,0.6207800131901753,-0.5344035270007527,107.75522420452762
641,7966eb04-efcc-499b-8f03-d13916330531,Magic,84,0.6885008424593715,-0.6078476118551666,121.75522420452762
642,7966eb04-efcc-499b-8f03-d13916330531,Magic,85,0.7555135211816312,-0.681925933873757,153.75522420452762
643,7966eb04-efcc-499b-8f03-d13916330531,Magic,86,0.8226781160229283,-0.7557451991152969,171.75522420452762
644,7966eb04-efcc-499b-8f03-d13916330531,Magic,87,0.8890157974004115,-0.8302277029768472,216.00847719692456
645,7966eb04-efcc-499b-8f03-d13916330531,Magic,88,0.9548816581605823,-0.9050534897027488,270.62942778498734
646,7966eb04-efcc-499b-8f03-d13916330531,Magic,89,1.0,-0.9804271642215334,301.80456893943426
647,7966eb04-efcc-499b-8f03-d13916330531,Magic,90,1.0,-1.0,349.80456893943426
648,7966eb04-efcc-499b-8f03-d13916330531,Magic,91,1.0,-1.0,353.80456893943426
649,7966eb04-efcc-499b-8f03-d13916330531,Magic,92,1.0,-1.0,372.4045689394343
650,7966eb04-efcc-499b-8f03-d13916330531,Magic,93,1.0,-1.0,405.5857487374725
681,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,58,0.7410559464315116,-0.7055965057752372,-272.74897460844414
682,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,59,0.6868963442200746,-0.6208364727672291,-259.74897460844414
683,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,60,0.6191314382845786,-0.5476383348391411,-243.3489746084441
684,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,61,0.5518715074779372,-0.4738830613909869,-244.94897460844413
685,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,62,0.4840903444501566,-0.4005840486549404,-246.94897460844413
686,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,63,0.4165178462246293,-0.3270249386274255,-233.56272777643278
687,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,64,0.3488998507063217,-0.2534653818060873,-231.8754098435728
688,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,65,0.4224020846364769,-0.3215740580342551,-231.79558251312244
689,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,66,0.3552502611256337,-0.2475450538364388,-228.39558251312246
690,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,67,0.2874032865615654,-0.1741693701827107,-229.39558251312246
691,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,68,0.2195918457484386,-0.100713296850198,-230.39558251312246
692,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,69,0.1482441189057526,-0.0309882415287379,-232.39558251312246
693,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,70,0.05971929178612,0.0120860408336914,-235.39558251312246
694,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,71,0.0014661217767515,-0.0641106159323355,-218.99558251312249
695,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,72,-0.0314125634082296,0.0320629080718409,-206.13453572679572
696,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,73,0.0425275923383976,-0.0353972797620599,-194.26610634399424
697,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,74,0.1271765927544047,-0.0900573261382592,-192.98665371301365
698,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,75,0.2000369780640676,-0.1586709190616799,-194.98663620041486
699,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,76,0.2727485434191577,-0.2274614006293228,-179.62503932555717
700,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,77,0.3582651304611789,-0.2807634929568138,-162.62765397148024
701,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,78,0.4310487241737017,-0.349547431655637,-163.44209398177907
702,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,79,0.5036745295195723,-0.4185075208055399,-164.05870649728456
703,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,80,0.5772063365550082,-0.4865860177158159,-150.9263449912063
704,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,81,0.6612845087808998,-0.5419291400393703,-149.7263449912063
705,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,82,0.7349359474098967,-0.6099128141437328,-136.7263449912063
706,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,83,0.8206977805527558,-0.6628098836726043,-134.02634499120632
707,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,84,0.892875861654522,-0.7323320029997251,-134.97175163601332
708,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,85,0.9613675221596766,-0.8053253073159723,-136.78370659536404
709,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,86,1.0,-0.8788981478262714,-136.66897285739333
710,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,87,1.0,-0.9484425268593666,-136.66897285739333
711,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,88,1.0,-1.0,-128.26897285739335
712,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,89,1.0,-1.0,-115.46897285739334
713,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,90,1.0,-1.0,-105.46897285739334
714,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,91,1.0,-1.0,-95.46897285739334
715,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,92,1.0,-1.0,-85.46897285739334
716,46358869-dce9-4a01-bfba-ac24fc56f57e,Mechanics,93,1.0,-1.0,-73.36897285739332
747,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,58,1.0,1.0,-1205.9116567209578
748,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,59,1.0,1.0,-1209.4835519383366
749,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,60,1.0,1.0,-1190.4835519383366
750,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,61,1.0,1.0,-1179.4835519383366
751,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,62,0.9455854111693944,0.9455854111693944,-1166.4835519383366
752,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,63,1.0,1.0,-1152.3075242401067
753,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,64,1.0,1.0,-1136.1084760093174
754,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,65,1.0,1.0,-1129.2254738417848
755,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,66,1.0,1.0,-1115.1358191020477
756,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,67,1.0,1.0,-1105.6231479268533
757,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,68,1.0,1.0,-1110.9374836913796
758,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,69,1.0,1.0,-1105.9374836913796
759,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,70,1.0,1.0,-1105.9374836913796
760,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,71,1.0,1.0,-1089.2374836913796
761,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,72,1.0,1.0,-1090.201820727124
762,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,73,1.0,1.0,-1082.0740810900534
763,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,74,0.9446684811462274,0.9435626719999544,-1067.221669143291
764,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,75,0.8884699812373466,0.8873657477172735,-1048.221669143291
765,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,76,0.8271480079881889,0.8362968732181792,-1026.221669143291
766,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,77,0.7707479334019891,0.7798489854062952,-1013.2216691432909
767,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,78,0.7143477806322586,0.7234011757118477,-1010.2216691432909
768,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,79,0.6577497215947363,0.6667552925230382,-1010.2216691432909
769,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,80,0.6009537562894224,0.6099113358398669,-996.2216691432909
770,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,81,0.5441012463361679,0.553010786729735,-982.2216691432909
771,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,82,0.4872048762177178,0.496057935068866,-978.2216691432909
772,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,83,0.4248499023971441,0.574707822255742,-974.8216691432909
773,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,84,0.3696317831998547,0.6610439770830714,-964.8216691432909
774,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,85,0.391217636607395,0.7742353133473503,-954.8216691432909
775,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,86,0.388139415511686,0.8863951335857305,-944.8216691432909
776,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,87,0.3562167352809981,0.9892342135570312,-934.8216691432909
777,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,88,0.3055502221009143,1.0,-924.8216691432909
778,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,89,0.2374631368448604,1.0,-914.8216691432909
779,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,90,0.1693955463976183,1.0,-904.3331795162618
780,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,91,0.1019992693637077,1.0,-895.3061392785927
781,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,92,0.0137227181743013,1.0,-876.4272998740886
782,36569151-a2fb-43c1-9df7-2df512424c82,Millennials,93,-0.072413556012868,1.0,-866.4272998740886
813,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,58,1.0,1.0,505.54411762720184
814,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,59,1.0,0.9335397764036276,516.5441176272018
815,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,60,1.0,0.9967676495794088,529.0404276315194
816,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,61,1.0,1.0,549.1399647808412
817,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,62,0.9213778264344372,0.9213778264344372,559.7272079835084
818,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,63,0.9840638720211944,0.9840638720211944,559.4272079835084
819,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,64,1.0,1.0,567.4272079835084
820,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,65,1.0,1.0,561.4272079835084
821,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,66,1.0,1.0,561.8784903687547
822,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,67,1.0,1.0,560.7738178964671
823,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,68,1.0,1.0,557.8135778573135
824,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,69,1.0,1.0,573.5884782175049
825,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,70,1.0,1.0,599.7250842283327
826,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,71,1.0,1.0,618.6365894710439
827,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,72,0.9203142051612636,0.9203142051612636,639.6365894710439
828,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,73,0.9820356244242132,0.9820356244242132,634.6365894710439
829,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,74,0.9016153476777712,0.903063441343428,635.6365894710439
830,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,75,0.8219703029959183,0.8233369191765316,635.6365894710439
831,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,76,0.7420246044397245,0.7433736278922732,634.6365894710439
832,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,77,0.6619314116974483,0.6632702957894161,653.6365894710439
833,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,78,0.5583598877984092,0.6874336699327825,663.8024633704463
834,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,79,0.4738425334050071,0.6119314725425568,661.722591781082
835,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,80,0.3928613585966379,0.5322660823765909,667.9881871370101
836,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,81,0.3134627752349393,0.4511050669736773,679.9881871370101
837,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,82,0.246258724984797,0.3594992256355016,676.9881871370101
838,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,83,0.1876577614660673,0.4368334665565683,688.9881871370101
839,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,84,0.1585685847232952,0.5247096056575105,703.28818713701
840,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,85,0.158983663755563,0.613793833407383,719.28818713701
841,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,86,0.0785007514341056,0.5321587920254477,720.68818713701
842,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,87,0.010593957871024,0.6031610123071229,731.9716670904137
843,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,88,-0.0061666495134807,0.6920903940567937,739.4256827414175
844,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,89,-0.0898872215659178,0.748965320285482,746.66980016127
845,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,90,-0.1462930752202823,0.826193830486927,772.0040346972556
846,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,91,-0.1987657231131467,0.9050707266865208,803.3856391765147
847,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,92,-0.2350534082932353,0.9894105178979408,820.8085280254868
848,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,Moist Talkers,93,-0.2751532504649811,1.0,837.8085280254868
879,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,58,0.6669133153372131,-0.9629432186433892,909.0532854830143
880,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,59,0.7247344488749663,-1.0,910.0532854830143
881,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,60,0.7422796498998444,-1.0,907.0532854830143
882,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,61,0.8000449717324589,-1.0,907.0532854830143
883,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,62,0.8575610980162718,-1.0,909.0532854830143
884,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,63,0.9146117232897852,-1.0,909.0532854830143
885,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,64,0.9711853424187544,-1.0,923.0532854830143
886,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,65,1.0,-1.0,937.7532854830142
887,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,66,1.0,-1.0,944.7532854830142
888,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,67,1.0,-1.0,957.7532854830142
889,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,68,0.9142319317688734,-0.9416090047006404,958.7532854830142
890,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,69,0.9700198655718542,-1.0,972.7532854830142
891,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,70,0.8843099750171858,-0.9415765025553628,976.7532854830142
892,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,71,0.7990782490045211,-0.8828389433213036,976.7532854830142
893,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,72,0.8549458830222606,-0.9659896600938058,990.7532854830142
894,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,73,0.9110863342266295,-1.0,1007.7532854830142
895,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,74,0.8770180041899425,-1.0,1030.9189110895954
896,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,75,0.9330100270406432,-1.0,1031.9189110895954
897,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,76,0.9881739649045193,-1.0,1037.9189110895954
898,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,77,1.0,-1.0,1052.9189110895954
899,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,78,0.9143633096901074,-0.9412390247352712,1058.9189110895954
900,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,79,0.9683743039951712,-1.0,1070.9189110895954
901,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,80,1.0,-1.0,1091.9189110895954
902,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,81,0.9121551624640656,-0.9433081795863922,1092.9189110895954
903,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,82,0.8250310527506881,-0.8861197230695715,1106.9189110895954
904,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,83,0.8837061489247487,-0.9658183273424849,1106.9189110895954
905,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,84,0.9376399126803636,-1.0,1107.9189110895954
906,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,85,0.991410655541366,-1.0,1110.9189110895954
907,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,86,1.0,-1.0,1112.9189110895954
908,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,87,1.0,-1.0,1122.9189110895954
909,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,88,0.982308591327294,-1.0,1132.9189110895954
910,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,89,0.9645048554481448,-1.0,1142.9189110895954
911,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,90,0.9466818140980408,-1.0,1150.9189110895954
912,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,91,0.9997834764245712,-1.0,1152.9189110895954
913,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,92,1.0,-1.0,1153.3189110895955
914,b47df036-3aa4-4b98-8e9e-fe1d3ff1894b,Paws,93,0.90607936984832,-1.0,1171.3189110895955
945,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,58,-1.0,-1.0,908.285817146777
946,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,59,-1.0,-1.0,920.2858171467769
947,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,60,-1.0,-1.0,924.3877007588351
948,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,61,-1.0,-1.0,942.3770213719631
949,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,62,-1.0,-1.0,959.2272401846449
950,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,63,-1.0,-1.0,971.7297325023533
951,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,64,-1.0,-1.0,972.7297325023533
952,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,65,-1.0,-1.0,893.2329171011249
953,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,66,-1.0,-1.0,885.1391018172155
954,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,67,-1.0,-1.0,869.6253990065759
955,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,68,-1.0,-1.0,859.2572323234624
956,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,69,-1.0,-0.9233764990870864,909.7350276245331
957,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,70,-1.0,-1.0,927.7350276245331
958,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,71,-1.0,-1.0,946.7350276245331
959,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,72,-1.0,-1.0,944.7350276245331
960,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,73,-1.0,-1.0,957.7350276245329
961,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,74,-0.9573164467843114,-1.0,896.0148122460182
962,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,75,-1.0,-1.0,910.7148122460183
963,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,76,-1.0,-1.0,921.7148122460183
964,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,77,-1.0,-1.0,935.7148122460183
965,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,78,-1.0,-1.0,938.7148122460183
966,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,79,-1.0,-1.0,953.7148122460183
967,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,80,-1.0,-1.0,954.7148122460183
968,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,81,-1.0,-1.0,959.4049096772519
969,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,82,-1.0,-1.0,959.4049096772519
970,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,83,-1.0,-1.0,959.4049096772519
971,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,84,-1.0,-1.0,959.4049096772519
972,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,85,-1.0,-1.0,959.4049096772519
973,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,86,-1.0,-1.0,959.4049096772519
974,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,87,-1.0,-1.0,959.4049096772519
975,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,88,-1.0,-1.0,959.4049096772519
976,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,89,-1.0,-1.0,959.4049096772519
977,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,90,-1.0,-1.0,959.4049096772519
978,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,91,-1.0,-1.0,959.4049096772519
979,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,92,-1.0,-1.0,959.4049096772519
980,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,Pies,93,-1.0,-1.0,959.4049096772519
1011,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,58,-1.0,0.9574502978105984,704.2019317575723
1012,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,59,-1.0,1.0,704.2019317575723
1013,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,60,-1.0,1.0,706.2019317575723
1014,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,61,-1.0,1.0,712.2019317575723
1015,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,62,-1.0,0.9889602431822064,712.2019317575723
1016,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,63,-1.0,1.0,713.2019317575723
1017,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,64,-1.0,0.9897778550069602,716.2019317575723
1018,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,65,-1.0,0.9792810016039458,660.3817163790575
1019,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,66,-1.0,0.9687881764754716,678.3817163790575
1020,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,67,-1.0,0.958098385630175,678.3817163790575
1021,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,68,-1.0,1.0,691.3817163790575
1022,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,69,-1.0,0.9890286643413314,693.7817163790576
1023,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,70,-0.938388030306574,0.9072006566363258,708.7817163790576
1024,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,71,-1.0,0.8191788412895504,720.7817163790576
1025,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,72,-0.9375423710034966,0.7383517641369631,721.7817163790576
1026,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,73,-1.0,0.6604910166431919,726.7817163790576
1027,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,74,-1.0,0.7213763163718241,726.7817163790576
1028,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,75,-1.0,0.7819928209113299,727.7817163790576
1029,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,76,-1.0,0.832027162303768,728.7817163790576
1030,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,77,-1.0,0.8921468976987272,729.7817163790576
1031,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,78,-1.0,0.9519530024498032,730.7817163790576
1032,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,79,-1.0,1.0,734.5090342733565
1033,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,80,-1.0,1.0,747.5090342733565
1034,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,81,-1.0,1.0,769.5090342733565
1035,2e22beba-8e36-42ba-a8bf-975683c52b5f,Queens,82,-1.0,1.0,770.5090342733565
1066,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,58,0.7311009987077846,-0.7066657666077031,-4.0995685477036545
1067,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,59,0.6529606622495534,-0.644256645530483,-3.0995685477036545
1068,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,60,0.5886146917607803,-0.5677175783246285,1.1133406419554035
1069,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,61,0.5173761308465363,-0.4975112244794346,14.817916414725062
1070,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,62,0.4461929304573897,-0.4272353095244088,15.231275934521648
1071,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,63,0.4966484246798285,-0.3417821145806974,26.431722871197337
1072,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,64,0.4195859116706307,-0.2773432688902533,39.85989210170834
1073,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,65,0.3894541551696025,-0.183928454910814,206.59623674122867
1074,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,66,0.3147380278712763,-0.1170512815535417,208.81668028008693
1075,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,67,0.2392706374721856,-0.0509759695635763,224.22045078330842
1076,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,68,0.1396243227622357,-0.0268751398442803,240.2322503489599
1077,bfd38797-8404-4b38-8b82-341da28b1f83,Shoe Thieves,69,0.0641984795768322,0.039157159288067,244.2322503489599
