,Team,Day,X,Y,corrected_speed,speed,edensity
655,Moist Talkers,59,1.0,0.9335397764036276,0.05987545090772491,1.3680265034449206,505.54411762720184
656,Moist Talkers,60,1.0,0.9967676495794088,0.07090491936807487,1.4119297954388734,516.5441176272018
657,Moist Talkers,61,1.0,1.0,0.013067859372876483,1.4142135623730951,529.0404276315194
658,Moist Talkers,62,0.9213778264344372,0.9213778264344372,0.1002057448640535,1.3030250182134246,549.1399647808412
659,Moist Talkers,63,0.9840638720211944,0.9840638720211944,0.09984600000000025,1.3916764740537548,559.7272079835084
660,Moist Talkers,64,1.0,1.0,0.033725632479010406,1.4142135623730951,559.4272079835084
661,Moist Talkers,65,1.0,1.0,0.011348544159670168,1.4142135623730951,567.4272079835084
662,Moist Talkers,66,1.0,1.0,0.011228544159670168,1.4142135623730951,561.4272079835084
663,Moist Talkers,67,1.0,1.0,0.011237569807375095,1.4142135623730951,561.8784903687547
664,Moist Talkers,68,1.0,1.0,0.011215476357929341,1.4142135623730951,560.7738178964671
665,Moist Talkers,69,1.0,1.0,0.01115627155714627,1.4142135623730951,557.8135778573135
666,Moist Talkers,70,1.0,1.0,0.0114717695643501,1.4142135623730951,573.5884782175049
667,Moist Talkers,71,1.0,1.0,0.011994501684566653,1.4142135623730951,599.7250842283327
668,Moist Talkers,72,0.9203142051612636,0.9203142051612636,0.10032000000000009,1.301520830583674,618.6365894710439
669,Moist Talkers,73,0.9820356244242132,0.9820356244242132,0.10008000000000021,1.3888080987942535,639.6365894710439
670,Moist Talkers,74,0.9016153476777712,0.903063441343428,0.10002004944474227,1.2761010203973442,634.6365894710439
671,Moist Talkers,75,0.8219703029959183,0.8233369191765316,0.09997999871801637,1.1634082952628042,635.6365894710439
672,Moist Talkers,76,0.7420246044397245,0.7433736278922732,0.10036000053338455,1.0503355960071283,635.6365894710439
673,Moist Talkers,77,0.6619314116974483,0.6632702957894161,0.1005833183010693,0.9370595920582406,634.6365894710439
674,Moist Talkers,78,0.5583598877984092,0.6874336699327825,0.10054228511902844,0.8856245337949405,653.6365894710439
675,Moist Talkers,79,0.4738425334050071,0.6119314725425568,0.10013088944113573,0.773942422633478,663.8024633704463
706,Paws,58,0.6669133153372131,-0.9629432186433892,,1.171338129023965,906.2532854830142
707,Paws,59,0.7247344488749663,-1.0,0.08455494861304808,1.2350060815178607,909.0532854830143
708,Paws,60,0.7422796498998444,-1.0,0.0357462667345384,1.2453831051750444,910.0532854830143
709,Paws,61,0.8000449717324589,-1.0,0.0759063875422748,1.280652941586592,907.0532854830143
710,Paws,62,0.8575610980162718,-1.0,0.07565719199347315,1.317350005439281,907.0532854830143
711,Paws,63,0.9146117232897852,-1.0,0.07523169098317374,1.3551806537798239,909.0532854830143
712,Paws,64,0.9711853424187544,-1.0,0.07475468483862947,1.3939874351403003,909.0532854830143
713,Paws,65,1.0,-1.0,0.04727572329090586,1.4142135623730951,923.0532854830143
714,Paws,66,1.0,-1.0,0.018755065709660287,1.4142135623730951,937.7532854830142
715,Paws,67,1.0,-1.0,,1.4142135623730951,
716,Paws,68,0.9142319317688734,-0.9416090047006404,,1.3124204900866097,
717,Paws,69,0.9700198655718542,-1.0,,1.3931757030626244,
718,Paws,70,0.8843099750171858,-0.9415765025553628,,1.291731567346438,
719,Paws,71,0.7990782490045211,-0.8828389433213036,,1.1907689313535215,
720,Paws,72,0.8549458830222606,-0.9659896600938058,,1.2899877853316517,
721,Paws,73,0.9110863342266295,-1.0,,1.352803869160093,
722,Paws,74,0.8770180041899425,-1.0,,1.3300979586757173,
723,Paws,75,0.9330100270406432,-1.0,,1.3676650578845617,
724,Paws,76,0.9881739649045193,-1.0,,1.4058761627238432,
725,Paws,77,1.0,-1.0,,1.4142135623730951,
726,Paws,78,0.9143633096901074,-0.9412390247352712,,1.312246609365805,
727,Paws,79,0.9683743039951712,-1.0,,1.3920304567925703,
758,Pies,58,-1.0,-1.0,,1.4142135623730951,894.285817146777
759,Pies,59,-1.0,-1.0,,1.4142135623730951,908.285817146777
760,Pies,60,-1.0,-1.0,,1.4142135623730951,920.2858171467769
761,Pies,61,-1.0,-1.0,,1.4142135623730951,924.3877007588351
762,Pies,62,-1.0,-1.0,,1.4142135623730951,942.3770213719631
763,Pies,63,-1.0,-1.0,,1.4142135623730951,959.2272401846449
764,Pies,64,-1.0,-1.0,,1.4142135623730951,971.7297325023533
765,Pies,65,-1.0,-1.0,,1.4142135623730951,972.7297325023533
766,Pies,66,-1.0,-1.0,,1.4142135623730951,893.2329171011249
767,Pies,67,-1.0,-1.0,,1.4142135623730951,885.1391018172155
768,Pies,68,-1.0,-1.0,,1.4142135623730951,869.6253990065759
769,Pies,69,-1.0,-0.9233764990870864,0.09380864555938284,1.361111369090099,859.2572323234624
770,Pies,70,-1.0,-1.0,,1.4142135623730951,909.7350276245331
771,Pies,71,-1.0,-1.0,,1.4142135623730951,927.7350276245331
772,Pies,72,-1.0,-1.0,,1.4142135623730951,946.7350276245331
773,Pies,73,-1.0,-1.0,,1.4142135623730951,944.7350276245331
774,Pies,74,-0.9573164467843114,-1.0,0.06183825376817928,1.3843607836412224,957.7350276245329
775,Pies,75,-1.0,-1.0,,1.4142135623730951,896.0148122460182
776,Pies,76,-1.0,-1.0,,1.4142135623730951,910.7148122460183
777,Pies,77,-1.0,-1.0,,1.4142135623730951,921.7148122460183
778,Pies,78,-1.0,-1.0,,1.4142135623730951,935.7148122460183
779,Pies,79,-1.0,-1.0,,1.4142135623730951,938.7148122460183
810,Queens,58,-1.0,0.9574502978105984,,1.3844533479960976,692.2019317575723
811,Queens,59,-1.0,1.0,0.05663374082455302,1.4142135623730951,704.2019317575723
812,Queens,60,-1.0,1.0,0.014084038635151447,1.4142135623730951,704.2019317575723
813,Queens,61,-1.0,1.0,0.014124038635151447,1.4142135623730951,706.2019317575723
814,Queens,62,-1.0,0.9889602431822064,0.003204281817357881,1.406428939760203,712.2019317575723
815,Queens,63,-1.0,1.0,0.025283795452945013,1.4142135623730951,712.2019317575723
816,Queens,64,-1.0,0.9897778550069602,0.004041893642111697,1.4070039808977723,713.2019317575723
817,Queens,65,-1.0,0.9792810016039458,0.00382718523213702,1.3996396965299416,716.2019317575723
818,Queens,66,-1.0,0.9687881764754716,0.0027148091991068806,1.392318401400581,660.3817163790575
819,Queens,67,-1.0,0.958098385630175,0.002877843482284618,1.384901627028847,678.3817163790575
820,Queens,68,-1.0,1.0,0.05546924869740613,1.4142135623730951,678.3817163790575
821,Queens,69,-1.0,0.9890286643413314,0.002856298668912561,1.4064770523861376,691.3817163790575
822,Queens,70,-0.938388030306574,0.9072006566363258,0.09203233317706626,1.3052145903352568,693.7817163790576
823,Queens,71,-1.0,0.8191788412895504,0.0961732460751078,1.2926925288004454,708.7817163790576
824,Queens,72,-0.9375423710034966,0.7383517641369631,0.09152920322780339,1.193377151210389,720.7817163790576
825,Queens,73,-1.0,0.6604910166431919,0.08901516949379407,1.1984358068191876,721.7817163790576
826,Queens,74,-1.0,0.7213763163718241,0.07542093405621336,1.2330384380959833,726.7817163790576
827,Queens,75,-1.0,0.7819928209113299,0.07515213886708699,1.2694537297423878,726.7817163790576
828,Queens,76,-1.0,0.832027162303768,0.06458997572001927,1.3008724759988048,727.7817163790576
829,Queens,77,-1.0,0.8921468976987272,0.07469536972254033,1.3401216687575286,728.7817163790576
830,Queens,78,-1.0,0.9519530024498032,0.0744017390786571,1.3806572778474733,729.7817163790576
831,Queens,79,-1.0,1.0,0.06266263187777796,1.4142135623730951,730.7817163790576
862,Shoe Thieves,58,0.7311009987077846,-0.7066657666077031,,1.016801443747388,
863,Shoe Thieves,59,0.6529606622495534,-0.644256645530483,,0.9172918029479855,
864,Shoe Thieves,60,0.5886146917607803,-0.5677175783246285,,0.8177838981634569,
865,Shoe Thieves,61,0.5173761308465363,-0.4975112244794346,,0.7177711886477185,
866,Shoe Thieves,62,0.4461929304573897,-0.4272353095244088,,0.6177524916134054,
867,Shoe Thieves,63,0.4966484246798285,-0.3417821145806974,,0.6028886062816317,
868,Shoe Thieves,64,0.4195859116706307,-0.2773432688902533,,0.5029628476052735,
869,Shoe Thieves,65,0.3894541551696025,-0.183928454910814,,0.43070200313528634,
870,Shoe Thieves,66,0.3147380278712763,-0.1170512815535417,,0.3357990897867753,
871,Shoe Thieves,67,0.2392706374721856,-0.0509759695635763,,0.244640526955966,
872,Shoe Thieves,68,0.1396243227622357,-0.0268751398442803,,0.14218728722520374,
873,Shoe Thieves,69,0.0641984795768322,0.039157159288067,,0.07519792486158107,
874,Shoe Thieves,70,0.1029602991761707,-0.0550531273104242,,0.11675474308611343,
875,Shoe Thieves,71,0.1650177816536308,-0.1340364677338983,,0.21259502097759891,
876,Shoe Thieves,72,0.2364939414987792,-0.2035583151995999,,0.3120342482044682,
877,Shoe Thieves,73,0.3041804583335755,-0.2771690530520047,,0.4115196656318736,
878,Shoe Thieves,74,0.3780743864158903,-0.343908384371962,,0.5110902254055394,
879,Shoe Thieves,75,0.445505421522197,-0.4176808828786339,,0.6106819143612701,
880,Shoe Thieves,76,0.5070132661614468,-0.4968721784058159,,0.7098904237538629,
881,Shoe Thieves,77,0.5836026989543335,-0.5598349167358339,,0.8087071436703156,
882,Shoe Thieves,78,0.5676925330119297,-0.46402494855414,,0.7332079956725602,
883,Shoe Thieves,79,0.6377681582971797,-0.5348387995112531,,0.8323465415320802,
914,Spies,58,0.910680039672794,-0.944514379950362,,1.3120386993497786,1182.57163514132
915,Spies,59,0.8484109550063019,-0.8699318381657687,,1.2151471316796079,
916,Spies,60,0.7592138673567015,-0.8147664853459062,,1.113665175009814,
917,Spies,61,0.6699841145889563,-0.7598394987916536,,1.013032466274156,
918,Spies,62,0.5810198025367256,-0.70489125875576,,0.9134854665565815,
919,Spies,63,0.502204514479092,-0.6414002048338303,,0.8146186820372217,
920,Spies,64,0.4133877276956426,-0.5867762355007864,,0.7177713869734855,
921,Spies,65,0.3246002836750706,-0.5323545161675479,,0.6235115676921482,
922,Spies,66,0.3775335952931469,-0.6192890694588375,,0.725293435187554,
923,Spies,67,0.3060784202147087,-0.5513525564731525,,0.6306137017625074,
924,Spies,68,0.2746494473357317,-0.4696616018524651,,0.5440719981550661,
925,Spies,69,0.1880065090048522,-0.4136377340527081,,0.4543595739724766,
926,Spies,70,0.2421420035120811,-0.4996565413206609,,0.5552381553436058,
