,Team,Day,X,Y,corrected_speed,speed
30,Crabs,58,-1.0,-1.0,,
31,Crabs,59,-1.0,-1.0,,0.0
32,Crabs,60,-1.0,-1.0,,0.0
33,Crabs,61,-0.9336364346804806,-0.9343845362824896,,0.09332476563475546
34,Crabs,62,-0.986248025269775,-1.0,0.07748211857828392,0.08410332064311993
35,Crabs,63,-1.0,-1.0,0.007076640286530371,0.013751974730225047
36,Crabs,64,-1.0,-1.0,,0.0
37,Crabs,65,-1.0,-1.0,,0.0
38,Crabs,66,-1.0,-1.0,,0.0
39,Crabs,67,-1.0,-1.0,,0.0
40,Crabs,68,-0.9343018738881036,-0.9343054312649252,,0.09290866555872018
41,Crabs,69,-1.0,-1.0,0.0858573311150255,0.09290866555872018
42,Crabs,70,-1.0,-1.0,,0.0
43,Crabs,71,-0.9788934954841584,-1.0,,0.021106504515841618
44,Crabs,72,-1.0,-1.0,0.01410717007214694,0.021106504515841618
45,Crabs,73,-1.0,-1.0,,0.0
46,Crabs,74,-1.0,-1.0,,0.0
47,Crabs,75,-1.0,-1.0,,0.0
48,Crabs,76,-1.0,-1.0,,0.0
49,Crabs,77,-1.0,-1.0,,0.0
50,Crabs,78,-1.0,-1.0,,0.0
51,Crabs,79,-0.9351384949292864,-0.9351384949292864,,0.09172802014693451
82,Dale,58,-0.9480678986788426,-0.9479115610490806,,
83,Dale,59,-1.0,-1.0,0.04713757010698469,0.07355371248261111
84,Dale,60,-1.0,-1.0,,0.0
85,Dale,61,-1.0,-1.0,,0.0
86,Dale,62,-0.9487093685874436,-0.9487093685874436,,0.07253590656631677
87,Dale,63,-1.0,-1.0,0.045449597079045556,0.07253590656631677
88,Dale,64,-1.0,-1.0,,0.0
89,Dale,65,-1.0,-1.0,,0.0
90,Dale,66,-1.0,-1.0,,0.0
91,Dale,67,-1.0,-1.0,,0.0
92,Dale,68,-1.0,-1.0,,0.0
93,Dale,69,-1.0,-1.0,,0.0
94,Dale,70,-1.0,-1.0,,0.0
95,Dale,71,-1.0,-1.0,,0.0
96,Dale,72,-1.0,-1.0,,0.0
97,Dale,73,-1.0,-1.0,,0.0
98,Dale,74,-1.0,-1.0,,0.0
99,Dale,75,-0.9502924224819688,-0.9502924224819688,,0.07029713027871172
100,Dale,76,-0.9891047096300216,-0.872905720203893,0.10001140117011476,0.08657421858231493
101,Dale,77,-1.0,-0.9654063378071944,0.06345914102422898,0.09314006446872548
102,Dale,78,-1.0,-1.0,0.004870792471517369,0.034593662192805574
103,Dale,79,-1.0,-1.0,,0.0
134,Firefighters,58,0.7172177331266186,-0.6198881745604611,,
135,Firefighters,59,0.652992474867141,-0.5441259708565005,,0.0993216759251324
136,Firefighters,60,0.5988093903859578,-0.4585678486849349,,0.10127190584470885
137,Firefighters,61,0.5394380511106102,-0.3775202965647232,,0.10046721670289702
138,Firefighters,62,0.449779127240088,-0.3569665196684965,,0.09198467467094695
139,Firefighters,63,0.3842633621344173,-0.2820984955372368,,0.0994863634610307
140,Firefighters,64,0.3068349563548201,-0.2238444601120212,,0.09689525615267362
141,Firefighters,65,0.2452428889774782,-0.14450322447075,,0.10044209494479267
142,Firefighters,66,0.1592543849789286,-0.1048808688049712,,0.09467815951112513
143,Firefighters,67,0.0683593421525435,-0.0942995075610366,,0.0915088739750688
144,Firefighters,68,0.0058296756059707,-0.0155580522438401,,0.10054937087767202
145,Firefighters,69,-0.0719513753191498,-0.0567803663136701,,0.08802937612120111
146,Firefighters,70,0.0318934815117549,-0.0783605624662712,,0.10606346758528985
147,Firefighters,71,0.1090449947775859,-0.1426729689443079,,0.10044123469075793
148,Firefighters,72,0.1891962250564939,-0.2041149686104577,,0.10099177708208569
149,Firefighters,73,0.2680677444863995,-0.2669768063187864,,0.10085795564679184
150,Firefighters,74,0.3534132025715014,-0.3228313328100255,,0.10199791833815247
